country_code,tech_id,year,generation_twh,capacity_gw,emissions_mtco2,lcoe_usd_per_mwh,name,region,income,net_zero_target,name_y,category,emission_factor_gco2_kwh,decade
JPN,2,2023,241.556,86.17,2.657,39.4,Japan,Asia-Pacific,High,2050,Onshore Wind,Renewable,11,2020s
JPN,3,2023,0.0,0.0,0.0,74.0,Japan,Asia-Pacific,High,2050,Offshore Wind,Renewable,12,2020s
JPN,4,2023,140.325,33.37,3.368,55.17,Japan,Asia-Pacific,High,2050,Hydropower,Renewable,24,2020s
JPN,5,2023,170.728,21.9,2.049,122.4,Japan,Asia-Pacific,High,2050,Nuclear,Low-Carbon,12,2020s
JPN,6,2023,360.778,79.2,176.781,65.17,Japan,Asia-Pacific,High,2050,Natural Gas,Fossil,490,2020s
JPN,7,2023,18.988,3.74,15.57,70.17,Japan,Asia-Pacific,High,2050,Coal,Fossil,820,2020s
JPN,1,2024,294.097,159.87,13.234,36.0,Japan,Asia-Pacific,High,2050,Solar PV,Renewable,45,2020s
JPN,2,2024,286.747,102.29,3.154,37.03,Japan,Asia-Pacific,High,2050,Onshore Wind,Renewable,11,2020s
JPN,3,2024,0.0,0.0,0.0,74.0,Japan,Asia-Pacific,High,2050,Offshore Wind,Renewable,12,2020s
JPN,4,2024,141.167,33.57,3.388,58.35,Japan,Asia-Pacific,High,2050,Hydropower,Renewable,24,2020s
JPN,5,2024,168.224,21.58,2.019,124.2,Japan,Asia-Pacific,High,2050,Nuclear,Low-Carbon,12,2020s
JPN,6,2024,271.847,59.68,133.205,68.35,Japan,Asia-Pacific,High,2050,Natural Gas,Fossil,490,2020s
JPN,7,2024,14.308,2.82,11.733,73.35,Japan,Asia-Pacific,High,2050,Coal,Fossil,820,2020s
BRA,1,2005,0.32,0.17,0.014,350.0,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2000s
BRA,2,2005,4.2,1.5,0.046,120.0,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2000s
BRA,3,2005,0.0,0.0,0.0,180.0,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2000s
BRA,4,2005,240.0,57.08,5.76,55.0,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2000s
BRA,5,2005,0.0,0.0,0.0,90.0,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2000s
BRA,6,2005,77.74,17.07,38.093,65.0,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2000s
BRA,7,2005,77.74,15.3,63.747,70.0,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2000s
BRA,1,2006,0.447,0.24,0.02,308.0,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2000s
BRA,2,2006,5.095,1.82,0.056,112.8,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2000s
BRA,3,2006,0.0,0.0,0.0,167.4,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2000s
BRA,4,2006,246.72,58.68,5.921,58.22,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2000s
BRA,5,2006,0.0,0.0,0.0,91.8,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2000s
BRA,6,2006,84.237,18.49,41.276,68.22,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2000s
BRA,7,2006,74.701,14.7,61.255,73.22,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2000s
BRA,1,2007,0.625,0.34,0.028,271.04,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2000s
BRA,2,2007,6.18,2.2,0.068,106.03,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2000s
BRA,3,2007,0.0,0.0,0.0,155.68,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2000s
BRA,4,2007,253.628,60.32,6.087,59.93,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2000s
BRA,5,2007,0.0,0.0,0.0,93.6,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2000s
BRA,6,2007,90.877,19.95,44.53,69.93,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2000s
BRA,7,2007,71.403,14.05,58.55,74.93,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2000s
BRA,1,2008,0.874,0.48,0.039,238.52,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2000s
BRA,2,2008,7.497,2.67,0.082,99.67,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2000s
BRA,3,2008,0.0,0.0,0.0,144.78,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2000s
BRA,4,2008,260.73,62.01,6.258,59.32,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2000s
BRA,5,2008,0.0,0.0,0.0,95.4,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2000s
BRA,6,2008,97.615,21.43,47.831,69.32,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2000s
BRA,7,2008,67.834,13.35,55.624,74.32,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2000s
BRA,1,2009,1.223,0.66,0.055,209.89,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2000s
BRA,2,2009,9.094,3.24,0.1,93.69,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2000s
BRA,3,2009,0.0,0.0,0.0,134.65,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2000s
BRA,4,2009,268.03,63.74,6.433,56.67,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2000s
BRA,5,2009,0.0,0.0,0.0,97.2,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2000s
BRA,6,2009,104.39,22.92,51.151,66.67,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2000s
BRA,7,2009,63.981,12.59,52.464,71.67,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2000s
BRA,1,2010,1.709,0.93,0.077,184.71,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2010s
BRA,2,2010,11.031,3.94,0.121,88.07,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2010s
BRA,3,2010,0.0,0.0,0.0,125.22,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2010s
BRA,4,2010,275.535,65.53,6.613,53.25,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2010s
BRA,5,2010,0.0,0.0,0.0,99.0,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2010s
BRA,6,2010,111.117,24.39,54.447,63.25,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2010s
BRA,7,2010,59.832,11.78,49.062,68.25,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2010s
BRA,1,2011,2.39,1.3,0.108,162.54,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2010s
BRA,2,2011,13.381,4.77,0.147,82.78,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2010s
BRA,3,2011,0.0,0.0,0.0,116.46,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2010s
BRA,4,2011,283.25,67.36,6.798,50.64,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2010s
BRA,5,2011,0.0,0.0,0.0,100.8,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2010s
BRA,6,2011,117.682,25.83,57.664,60.64,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2010s
BRA,7,2011,55.38,10.9,45.412,65.64,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2010s
BRA,1,2012,3.341,1.82,0.15,143.04,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2010s
BRA,2,2012,16.232,5.79,0.179,77.82,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2010s
BRA,3,2012,0.0,0.0,0.0,108.31,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2010s
BRA,4,2012,291.181,69.25,6.988,50.09,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2010s
BRA,5,2012,0.0,0.0,0.0,102.6,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2010s
BRA,6,2012,123.929,27.21,60.725,60.09,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2010s
BRA,7,2012,50.619,9.96,41.508,65.09,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2010s
BRA,1,2013,4.671,2.54,0.21,125.87,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2010s
BRA,2,2013,19.69,7.02,0.217,73.15,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2010s
BRA,3,2013,0.0,0.0,0.0,100.72,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2010s
BRA,4,2013,299.334,71.19,7.184,51.84,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2010s
BRA,5,2013,0.0,0.0,0.0,104.4,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2010s
BRA,6,2013,129.644,28.46,63.526,61.84,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2010s
BRA,7,2013,45.551,8.97,37.352,66.84,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2010s
BRA,1,2014,6.53,3.55,0.294,110.77,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2010s
BRA,2,2014,23.885,8.52,0.263,68.76,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2010s
BRA,3,2014,0.0,0.0,0.0,93.67,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2010s
BRA,4,2014,307.715,73.18,7.385,55.08,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2010s
BRA,5,2014,0.0,0.0,0.0,106.2,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2010s
BRA,6,2014,134.541,29.54,65.925,65.08,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2010s
BRA,7,2014,40.187,7.91,32.953,70.08,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2010s
BRA,1,2015,9.13,4.96,0.411,97.48,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2010s
BRA,2,2015,28.973,10.34,0.319,64.63,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2010s
BRA,3,2015,0.0,0.0,0.0,87.12,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2010s
BRA,4,2015,316.331,75.23,7.592,58.28,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2010s
BRA,5,2015,0.0,0.0,0.0,108.0,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2010s
BRA,6,2015,138.227,30.34,67.731,68.28,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2010s
BRA,7,2015,34.557,6.8,28.337,73.28,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2010s
BRA,1,2016,12.764,6.94,0.574,85.78,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2010s
BRA,2,2016,35.146,12.54,0.387,60.76,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2010s
BRA,3,2016,0.0,0.0,0.0,81.02,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2010s
BRA,4,2016,325.189,77.34,7.805,59.94,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2010s
BRA,5,2016,0.0,0.0,0.0,109.8,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2010s
BRA,6,2016,140.172,30.77,68.684,69.94,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2010s
BRA,7,2016,28.71,5.65,23.542,74.94,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2010s
BRA,1,2017,17.846,9.7,0.803,75.48,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2010s
BRA,2,2017,42.633,15.21,0.469,57.11,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2010s
BRA,3,2017,0.0,0.0,0.0,75.35,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2010s
BRA,4,2017,334.294,79.5,8.023,59.27,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2010s
BRA,5,2017,0.0,0.0,0.0,111.6,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2010s
BRA,6,2017,139.65,30.66,68.428,69.27,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2010s
BRA,7,2017,22.734,4.47,18.642,74.27,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2010s
BRA,1,2018,24.95,13.56,1.123,66.43,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2010s
BRA,2,2018,51.716,18.45,0.569,53.68,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2010s
BRA,3,2018,0.0,0.0,0.0,74.0,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2010s
BRA,4,2018,343.654,81.73,8.248,56.6,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2010s
BRA,5,2018,0.0,0.0,0.0,113.4,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2010s
BRA,6,2018,135.669,29.78,66.478,66.6,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2010s
BRA,7,2018,16.768,3.3,13.75,71.6,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2010s
BRA,1,2019,34.882,18.96,1.57,58.46,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2010s
BRA,2,2019,62.734,22.38,0.69,50.46,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2010s
BRA,3,2019,0.0,0.0,0.0,74.0,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2010s
BRA,4,2019,353.277,84.02,8.479,53.17,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2010s
BRA,5,2019,0.0,0.0,0.0,115.2,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2010s
BRA,6,2019,126.87,27.85,62.166,63.17,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2010s
BRA,7,2019,11.032,2.17,9.046,68.17,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2010s
BRA,1,2020,48.767,26.51,2.195,51.44,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2020s
BRA,2,2020,76.099,27.15,0.837,47.44,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2020s
BRA,3,2020,0.0,0.0,0.0,74.0,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2020s
BRA,4,2020,363.168,86.37,8.716,50.6,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2020s
BRA,5,2020,0.0,0.0,0.0,117.0,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2020s
BRA,6,2020,111.384,24.45,54.578,60.6,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2020s
BRA,7,2020,5.862,1.15,4.807,65.6,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2020s
BRA,1,2021,68.181,37.06,3.068,45.27,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2020s
BRA,2,2021,92.311,32.93,1.015,44.59,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2020s
BRA,3,2021,0.0,0.0,0.0,74.0,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2020s
BRA,4,2021,373.337,88.79,8.96,50.1,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2020s
BRA,5,2021,0.0,0.0,0.0,118.8,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2020s
BRA,6,2021,83.98,18.44,41.15,60.1,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2020s
BRA,7,2021,4.42,0.87,3.624,65.1,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2020s
BRA,1,2022,95.322,51.82,4.289,39.84,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2020s
BRA,2,2022,111.976,39.95,1.232,41.91,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2020s
BRA,3,2022,0.0,0.0,0.0,74.0,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2020s
BRA,4,2022,383.79,91.27,9.211,51.91,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2020s
BRA,5,2022,0.0,0.0,0.0,120.6,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2020s
BRA,6,2022,46.134,10.13,22.606,61.91,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2020s
BRA,7,2022,2.428,0.48,1.991,66.91,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2020s
BRA,1,2023,125.815,68.39,5.662,36.0,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2020s
BRA,2,2023,128.235,45.75,1.411,39.4,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2020s
BRA,3,2023,0.0,0.0,0.0,74.0,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2020s
BRA,4,2023,372.472,88.58,8.939,55.17,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2020s
BRA,5,2023,0.0,0.0,0.0,122.4,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2020s
BRA,6,2023,29.487,6.47,14.449,65.17,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2020s
BRA,7,2023,1.552,0.31,1.273,70.17,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2020s
BRA,1,2024,147.753,80.32,6.649,36.0,Brazil,Latin America,Upper-Middle,2050,Solar PV,Renewable,45,2020s
BRA,2,2024,144.06,51.39,1.585,37.03,Brazil,Latin America,Upper-Middle,2050,Onshore Wind,Renewable,11,2020s
BRA,3,2024,0.0,0.0,0.0,74.0,Brazil,Latin America,Upper-Middle,2050,Offshore Wind,Renewable,12,2020s
BRA,4,2024,354.608,84.33,8.511,58.35,Brazil,Latin America,Upper-Middle,2050,Hydropower,Renewable,24,2020s
BRA,5,2024,0.0,0.0,0.0,124.2,Brazil,Latin America,Upper-Middle,2050,Nuclear,Low-Carbon,12,2020s
BRA,6,2024,28.073,6.16,13.756,68.35,Brazil,Latin America,Upper-Middle,2050,Natural Gas,Fossil,490,2020s
BRA,7,2024,1.478,0.29,1.212,73.35,Brazil,Latin America,Upper-Middle,2050,Coal,Fossil,820,2020s
CAN,1,2005,0.464,0.25,0.021,350.0,Canada,North America,High,2050,Solar PV,Renewable,45,2000s
CAN,2,2005,6.09,2.17,0.067,120.0,Canada,North America,High,2050,Onshore Wind,Renewable,11,2000s
CAN,3,2005,0.0,0.0,0.0,180.0,Canada,North America,High,2050,Offshore Wind,Renewable,12,2000s
CAN,4,2005,348.0,82.76,8.352,55.0,Canada,North America,High,2050,Hydropower,Renewable,24,2000s
CAN,5,2005,0.0,0.0,0.0,90.0,Canada,North America,High,2050,Nuclear,Low-Carbon,12,2000s
CAN,6,2005,112.723,24.75,55.234,65.0,Canada,North America,High,2050,Natural Gas,Fossil,490,2000s
CAN,7,2005,112.723,22.19,92.433,70.0,Canada,North America,High,2050,Coal,Fossil,820,2000s
CAN,1,2006,0.635,0.35,0.029,308.0,Canada,North America,High,2050,Solar PV,Renewable,45,2000s
CAN,2,2006,7.229,2.58,0.08,112.8,Canada,North America,High,2050,Onshore Wind,Renewable,11,2000s
CAN,3,2006,0.0,0.0,0.0,167.4,Canada,North America,High,2050,Offshore Wind,Renewable,12,2000s
CAN,4,2006,350.088,83.26,8.402,58.22,Canada,North America,High,2050,Hydropower,Renewable,24,2000s
CAN,5,2006,0.0,0.0,0.0,91.8,Canada,North America,High,2050,Nuclear,Low-Carbon,12,2000s
CAN,6,2006,119.53,26.24,58.57,68.22,Canada,North America,High,2050,Natural Gas,Fossil,490,2000s
CAN,7,2006,105.998,20.86,86.918,73.22,Canada,North America,High,2050,Coal,Fossil,820,2000s
CAN,1,2007,0.869,0.47,0.039,271.04,Canada,North America,High,2050,Solar PV,Renewable,45,2000s
CAN,2,2007,8.582,3.06,0.094,106.03,Canada,North America,High,2050,Onshore Wind,Renewable,11,2000s
CAN,3,2007,0.0,0.0,0.0,155.68,Canada,North America,High,2050,Offshore Wind,Renewable,12,2000s
CAN,4,2007,352.189,83.76,8.453,59.93,Canada,North America,High,2050,Hydropower,Renewable,24,2000s
CAN,5,2007,0.0,0.0,0.0,93.6,Canada,North America,High,2050,Nuclear,Low-Carbon,12,2000s
CAN,6,2007,126.192,27.7,61.834,69.93,Canada,North America,High,2050,Natural Gas,Fossil,490,2000s
CAN,7,2007,99.15,19.51,81.303,74.93,Canada,North America,High,2050,Coal,Fossil,820,2000s
CAN,1,2008,1.188,0.65,0.053,238.52,Canada,North America,High,2050,Solar PV,Renewable,45,2000s
CAN,2,2008,10.187,3.63,0.112,99.67,Canada,North America,High,2050,Onshore Wind,Renewable,11,2000s
CAN,3,2008,0.0,0.0,0.0,144.78,Canada,North America,High,2050,Offshore Wind,Renewable,12,2000s
CAN,4,2008,354.302,84.26,8.503,59.32,Canada,North America,High,2050,Hydropower,Renewable,24,2000s
CAN,5,2008,0.0,0.0,0.0,95.4,Canada,North America,High,2050,Nuclear,Low-Carbon,12,2000s
CAN,6,2008,132.647,29.12,64.997,69.32,Canada,North America,High,2050,Natural Gas,Fossil,490,2000s
CAN,7,2008,92.178,18.14,75.586,74.32,Canada,North America,High,2050,Coal,Fossil,820,2000s
CAN,1,2009,1.626,0.88,0.073,209.89,Canada,North America,High,2050,Solar PV,Renewable,45,2000s
CAN,2,2009,12.093,4.31,0.133,93.69,Canada,North America,High,2050,Onshore Wind,Renewable,11,2000s
CAN,3,2009,0.0,0.0,0.0,134.65,Canada,North America,High,2050,Offshore Wind,Renewable,12,2000s
CAN,4,2009,356.427,84.77,8.554,56.67,Canada,North America,High,2050,Hydropower,Renewable,24,2000s
CAN,5,2009,0.0,0.0,0.0,97.2,Canada,North America,High,2050,Nuclear,Low-Carbon,12,2000s
CAN,6,2009,138.818,30.47,68.021,66.67,Canada,North America,High,2050,Natural Gas,Fossil,490,2000s
CAN,7,2009,85.082,16.75,69.767,71.67,Canada,North America,High,2050,Coal,Fossil,820,2000s
CAN,1,2010,2.224,1.21,0.1,184.71,Canada,North America,High,2050,Solar PV,Renewable,45,2010s
CAN,2,2010,14.355,5.12,0.158,88.07,Canada,North America,High,2050,Onshore Wind,Renewable,11,2010s
CAN,3,2010,0.0,0.0,0.0,125.22,Canada,North America,High,2050,Offshore Wind,Renewable,12,2010s
CAN,4,2010,358.566,85.28,8.606,53.25,Canada,North America,High,2050,Hydropower,Renewable,24,2010s
CAN,5,2010,0.0,0.0,0.0,99.0,Canada,North America,High,2050,Nuclear,Low-Carbon,12,2010s
CAN,6,2010,144.602,31.74,70.855,63.25,Canada,North America,High,2050,Natural Gas,Fossil,490,2010s
CAN,7,2010,77.862,15.32,63.847,68.25,Canada,North America,High,2050,Coal,Fossil,820,2010s
CAN,1,2011,3.043,1.65,0.137,162.54,Canada,North America,High,2050,Solar PV,Renewable,45,2010s
CAN,2,2011,17.041,6.08,0.187,82.78,Canada,North America,High,2050,Onshore Wind,Renewable,11,2010s
CAN,3,2011,0.0,0.0,0.0,116.46,Canada,North America,High,2050,Offshore Wind,Renewable,12,2010s
CAN,4,2011,360.717,85.79,8.657,50.64,Canada,North America,High,2050,Hydropower,Renewable,24,2010s
CAN,5,2011,0.0,0.0,0.0,100.8,Canada,North America,High,2050,Nuclear,Low-Carbon,12,2010s
CAN,6,2011,149.868,32.9,73.435,60.64,Canada,North America,High,2050,Natural Gas,Fossil,490,2010s
CAN,7,2011,70.526,13.88,57.831,65.64,Canada,North America,High,2050,Coal,Fossil,820,2010s
CAN,1,2012,4.164,2.26,0.187,143.04,Canada,North America,High,2050,Solar PV,Renewable,45,2010s
CAN,2,2012,20.229,7.22,0.223,77.82,Canada,North America,High,2050,Onshore Wind,Renewable,11,2010s
CAN,3,2012,0.0,0.0,0.0,108.31,Canada,North America,High,2050,Offshore Wind,Renewable,12,2010s
CAN,4,2012,362.882,86.3,8.709,50.09,Canada,North America,High,2050,Hydropower,Renewable,24,2010s
CAN,5,2012,0.0,0.0,0.0,102.6,Canada,North America,High,2050,Nuclear,Low-Carbon,12,2010s
CAN,6,2012,154.445,33.91,75.678,60.09,Canada,North America,High,2050,Natural Gas,Fossil,490,2010s
CAN,7,2012,63.083,12.42,51.728,65.09,Canada,North America,High,2050,Coal,Fossil,820,2010s
CAN,1,2013,5.697,3.1,0.256,125.87,Canada,North America,High,2050,Solar PV,Renewable,45,2010s
CAN,2,2013,24.014,8.57,0.264,73.15,Canada,North America,High,2050,Onshore Wind,Renewable,11,2010s
CAN,3,2013,0.0,0.0,0.0,100.72,Canada,North America,High,2050,Offshore Wind,Renewable,12,2010s
CAN,4,2013,365.059,86.82,8.761,51.84,Canada,North America,High,2050,Hydropower,Renewable,24,2010s
CAN,5,2013,0.0,0.0,0.0,104.4,Canada,North America,High,2050,Nuclear,Low-Carbon,12,2010s
CAN,6,2013,158.11,34.71,77.474,61.84,Canada,North America,High,2050,Natural Gas,Fossil,490,2010s
CAN,7,2013,55.552,10.93,45.553,66.84,Canada,North America,High,2050,Coal,Fossil,820,2010s
CAN,1,2014,7.794,4.24,0.351,110.77,Canada,North America,High,2050,Solar PV,Renewable,45,2010s
CAN,2,2014,28.506,10.17,0.314,68.76,Canada,North America,High,2050,Onshore Wind,Renewable,11,2010s
CAN,3,2014,0.0,0.0,0.0,93.67,Canada,North America,High,2050,Offshore Wind,Renewable,12,2010s
CAN,4,2014,367.249,87.34,8.814,55.08,Canada,North America,High,2050,Hydropower,Renewable,24,2010s
CAN,5,2014,0.0,0.0,0.0,106.2,Canada,North America,High,2050,Nuclear,Low-Carbon,12,2010s
CAN,6,2014,160.57,35.25,78.679,65.08,Canada,North America,High,2050,Natural Gas,Fossil,490,2010s
CAN,7,2014,47.963,9.44,39.33,70.08,Canada,North America,High,2050,Coal,Fossil,820,2010s
CAN,1,2015,10.663,5.8,0.48,97.48,Canada,North America,High,2050,Solar PV,Renewable,45,2010s
CAN,2,2015,33.839,12.07,0.372,64.63,Canada,North America,High,2050,Onshore Wind,Renewable,11,2010s
CAN,3,2015,0.0,0.0,0.0,87.12,Canada,North America,High,2050,Offshore Wind,Renewable,12,2010s
CAN,4,2015,369.453,87.86,8.867,58.28,Canada,North America,High,2050,Hydropower,Renewable,24,2010s
CAN,5,2015,0.0,0.0,0.0,108.0,Canada,North America,High,2050,Nuclear,Low-Carbon,12,2010s
CAN,6,2015,161.44,35.44,79.106,68.28,Canada,North America,High,2050,Natural Gas,Fossil,490,2010s
